Date,sse_index,sse_50,csi_300,csi_500,csi_800,star_50,chinext,szse_component
2023-03-20,3234.909912109375,2967.50341796875,3939.080078125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11247.1298828125
2023-03-21,3255.64990234375,2967.50341796875,3982.3798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11427.25
2023-03-22,3265.75,2967.50341796875,3999.43994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11496.9296875
2023-03-23,3286.64990234375,2967.50341796875,4039.090087890625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11605.2900390625
2023-03-24,3265.64990234375,2967.50341796875,4027.050048828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11634.2197265625
2023-03-27,3251.39990234375,2967.50341796875,4012.47998046875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11647.9404296875
2023-03-28,3245.3798828125,2967.50341796875,3999.510009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11564.4501953125
2023-03-29,3240.06005859375,2967.50341796875,4006.139892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11579.91015625
2023-03-30,3261.25,2967.50341796875,4038.530029296875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11651.830078125
2023-03-31,3272.860107421875,2967.50341796875,4050.929931640625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11726.400390625
2023-04-03,3296.39990234375,2967.50341796875,4090.570068359375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11889.419921875
2023-04-04,3312.56005859375,2967.50341796875,4103.10986328125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11859.48046875
2023-04-06,3312.6298828125,2967.50341796875,4096.64013671875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11866.3095703125
2023-04-07,3327.64990234375,2967.50341796875,4123.27978515625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11967.740234375
2023-04-10,3315.360107421875,2967.50341796875,4104.81005859375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11871.9296875
2023-04-11,3313.570068359375,2967.50341796875,4100.14990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11877.150390625
2023-04-12,3327.179931640625,2967.50341796875,4097.2900390625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11883.509765625
2023-04-13,3318.360107421875,2967.50341796875,4068.97998046875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11739.83984375
