date,sp500,nasdaq_composite,dow_jones,russell_2000,vix,sse_index,csi_300,szse_component,usd_cny,us_10y_yield
2013-12-11,0.12349198245389496,0.0838777825602058,0.1520196895864126,0.2334090273621577,0.08538408638787556,0.07901969323038706,0.9021916195504,0.1271710619996005,0.022596253277622786,0.5223880906172792
2013-12-12,0.12239954056716468,0.0836404461803987,0.1494494101080926,0.2342112225221879,0.08701562795328648,0.07859370655545064,0.9021916195504,0.12634678723536316,0.023127036537268362,0.5297393922617873
2013-12-13,0.12237026987174365,0.08375363078607566,0.14984274371469147,0.23592437944118752,0.09000679397304301,0.07650407947520749,0.9021916195504,0.12897471841347916,0.022975539135503036,0.5277344773282662
2013-12-16,0.12419428069860676,0.08500564445031074,0.15303298234784937,0.2417254675718969,0.09367777221997235,0.06555564504075832,0.9021916195504,0.11481714609401404,0.022823680164759753,0.5297393922617873
2013-12-17,0.12329365612844569,0.0847494475395993,0.15280310172470746,0.2412904011761398,0.09612506511857906,0.06251430361084433,0.9021916195504,0.10948025512663227,0.022975539135503036,0.5221652868835084
2013-12-18,0.12811375580498663,0.08678408220029846,0.16003021191743202,0.24801152416969757,0.06335825580531881,0.06164555494822008,0.9021916195504,0.11159922809030563,0.022672182762994427,0.5315215034615375
2013-12-19,0.12794305307819906,0.08626116032556554,0.16030453034091485,0.24426344708682,0.06811691546284897,0.05527404826477607,0.9021916195504,0.10355957984949529,0.023202966022640003,0.540432165683761
2013-12-20,0.12936062789630431,0.08830545551941388,0.16134299568160063,0.25378998486451365,0.0632222907666163,0.041905414410570545,0.9021916195504,0.08725430943982,0.022823680164759753,0.5319670578173432
2013-12-23,0.13093265276353616,0.09024268158921296,0.16315701275748246,0.2586620203522998,0.05302514625804336,0.04343295465405244,0.9021916195504,0.08930743016088138,0.022899609650131394,0.5413232212836361
2013-12-24,0.13179912488161616,0.09052870619928194,0.1647110096277882,0.2607377694836331,0.04541127265311941,0.04442725248993842,0.9021916195504,0.09272360872401009,0.02198990210158353,0.5533526577730268
2013-12-25,0.13179912488161616,0.09052870619928194,0.1647110096277882,0.2607377694836331,0.04541127265311941,0.04860870793580839,0.9021916195504,0.09893439458232677,0.022975539135503036,0.5533526577730268
2013-12-26,0.1332134650398206,0.09104461294184997,0.16773140568601305,0.26112298913186,0.04337184893794075,0.038269346395102946,0.9021916195504,0.0810029652864544,0.022975539135503036,0.5549120183507422
2013-12-27,0.13311267462487594,0.09058002912040267,0.16769509351709638,0.2604159509149506,0.04513935554205414,0.047022112518930105,0.9021916195504,0.0946533389704378,0.022975539135503036,0.5584762938619788
2013-12-30,0.13305901499069395,0.09047519841257091,0.16833405266470075,0.2601893446131931,0.060095172674497016,0.04586491956465255,0.9021916195504,0.09018941911503647,0.020852406096920732,0.5517932971953112
2013-12-31,0.13424413087580808,0.09145740259665706,0.1701209200047259,0.2615716651834355,0.06227056142837821,0.051600937929748784,0.9021916195504,0.10122448659994841,0.01562014141685866,0.5629316249730907
2014-01-01,0.13424413087580808,0.09145740259665706,0.1701209200047259,0.2615716651834355,0.06227056142837821,0.051600937929748784,0.9021916195504,0.10122448659994841,0.009705957644363645,0.5629316249730907
2014-01-02,0.13158129137406596,0.08998692379364467,0.166780055794395,0.25571613842945234,0.06920460983978959,0.049551693050337096,0.9021916195504,0.10055782612113442,0.009705957644363645,0.5537981590170962
2014-01-03,0.13148212821134134,0.08949736395966533,0.16748720273329845,0.2581498878973757,0.0628144086168485,0.0413896304732589,0.9021916195504,0.09280468132463392,0.007203538747901092,0.556025824572652
2014-01-06,0.13073432643808688,0.08869763889286948,0.16637883767303135,0.2541027303293172,0.0599592076357945,0.02975340821600166,0.9021916195504,0.07389765347388616,0.00781025149291831,0.5484517723061093
